"","speaker_role","target_child_age","utterance_type","freq_total"
"8910","Mother",1284.375,"question",410
"8911","Mother",1284.375,"trail off",54
"8912","Mother",1285.375,"declarative",1546
"8913","Mother",1285.375,"imperative_emphatic",9
"8914","Mother",1285.375,"question",1061
"8915","Mother",1285.375,"quotation next line",22
"8916","Mother",1285.375,"trail off",78
"8917","Mother",1286.375,"declarative",149
"8918","Mother",1286.375,"question",40
"8919","Mother",1287.375,"declarative",1982
"8920","Mother",1287.375,"imperative_emphatic",7
"8921","Mother",1287.375,"question",827
"8922","Mother",1287.375,"quotation next line",14
"8923","Mother",1287.375,"self interruption",10
"8924","Mother",1287.375,"trail off",93
"8925","Mother",1288.375,"declarative",264
"8926","Mother",1288.375,"question",69
"8927","Mother",1289.375,"declarative",725
"8928","Mother",1289.375,"question",111
"8929","Mother",1289.375,"trail off",21
"8930","Mother",1291.375,"declarative",165
"8931","Mother",1291.375,"question",151
"8932","Mother",1294.375,"declarative",1008
"8933","Mother",1294.375,"imperative_emphatic",7
"8934","Mother",1294.375,"question",589
"8935","Mother",1294.375,"trail off",25
"8936","Mother",1295.375,"declarative",390
"8937","Mother",1295.375,"interruption",4
"8938","Mother",1295.375,"question",116
"8939","Mother",1295.375,"trail off",16
"8940","Mother",1296.375,"declarative",2679
"8941","Mother",1296.375,"imperative_emphatic",246
"8942","Mother",1296.375,"question",723
"8943","Mother",1296.375,"quotation next line",20
"8944","Mother",1296.375,"quotation precedes",2
"8945","Mother",1296.375,"self interruption",18
"8946","Mother",1296.375,"trail off",130
"8947","Mother",1297.375,"declarative",422
"8948","Mother",1297.375,"interruption",7
"8949","Mother",1297.375,"question",183
"8950","Mother",1299.375,"declarative",2633
"8951","Mother",1299.375,"imperative_emphatic",90
"8952","Mother",1299.375,"interruption",9
"8953","Mother",1299.375,"question",796
"8954","Mother",1299.375,"quotation next line",5
"8955","Mother",1299.375,"trail off",60
"8956","Mother",1300.375,"declarative",2
"8957","Mother",1301.375,"declarative",3698
"8958","Mother",1301.375,"imperative_emphatic",86
"8959","Mother",1301.375,"interruption",29
"8960","Mother",1301.375,"interruption question",4
"8961","Mother",1301.375,"question",1798
"8962","Mother",1301.375,"quotation next line",6
"8963","Mother",1301.375,"self interruption",61
"8964","Mother",1301.375,"self interruption question",9
"8965","Mother",1301.375,"trail off",61
"8966","Mother",1301.375,"trail off question",3
"8967","Mother",1302.375,"declarative",1220
"8968","Mother",1302.375,"imperative_emphatic",38
"8969","Mother",1302.375,"question",308
"8970","Mother",1302.375,"trail off",88
"8971","Mother",1303.375,"declarative",206
"8972","Mother",1303.375,"question",66
"8973","Mother",1303.375,"quotation next line",1
"8974","Mother",1305.375,"declarative",464
"8975","Mother",1305.375,"imperative_emphatic",1
"8976","Mother",1305.375,"interruption",15
"8977","Mother",1305.375,"question",817
"8978","Mother",1305.375,"trail off",3
"8979","Mother",1306.375,"declarative",42
"8980","Mother",1306.375,"question",10
"8981","Mother",1306.375,"trail off",2
"8982","Mother",1307.375,"declarative",1788
"8983","Mother",1307.375,"imperative_emphatic",86
"8984","Mother",1307.375,"interruption",10
"8985","Mother",1307.375,"question",1349
"8986","Mother",1307.375,"trail off",21
"8987","Mother",1308.375,"declarative",440
"8988","Mother",1308.375,"question",234
"8989","Mother",1308.375,"trail off",6
"8990","Mother",1308.8125,"declarative",1053
"8991","Mother",1308.8125,"missing CA terminator",855
"8992","Mother",1308.8125,"question",433
"8993","Mother",1308.8125,"trail off",4
"8994","Mother",1309.8125,"declarative",5878
"8995","Mother",1309.8125,"imperative_emphatic",187
"8996","Mother",1309.8125,"interruption",205
"8997","Mother",1309.8125,"question",2691
"8998","Mother",1309.8125,"self interruption",86
"8999","Mother",1309.8125,"trail off",144
"9000","Mother",1310.8125,"declarative",5179
"9001","Mother",1310.8125,"imperative_emphatic",11
"9002","Mother",1310.8125,"interruption",97
"9003","Mother",1310.8125,"question",1775
"9004","Mother",1310.8125,"quotation next line",21
"9005","Mother",1310.8125,"self interruption",47
"9006","Mother",1310.8125,"trail off",134
"9007","Mother",1311.8125,"declarative",4303
"9008","Mother",1311.8125,"imperative_emphatic",3
"9009","Mother",1311.8125,"interruption",51
"9010","Mother",1311.8125,"question",1799
"9011","Mother",1311.8125,"self interruption",56
"9012","Mother",1311.8125,"trail off",128
"9013","Mother",1312.8125,"declarative",3668
"9014","Mother",1312.8125,"imperative_emphatic",2
"9015","Mother",1312.8125,"interruption",34
"9016","Mother",1312.8125,"question",2897
"9017","Mother",1312.8125,"quotation next line",11
"9018","Mother",1312.8125,"self interruption",3
"9019","Mother",1312.8125,"trail off",51
"9020","Mother",1313.8125,"declarative",790
"9021","Mother",1313.8125,"imperative_emphatic",42
"9022","Mother",1313.8125,"question",394
"9023","Mother",1313.8125,"trail off",7
"9024","Mother",1314.8125,"declarative",2069
"9025","Mother",1314.8125,"imperative_emphatic",164
"9026","Mother",1314.8125,"interruption",88
"9027","Mother",1314.8125,"interruption question",8
"9028","Mother",1314.8125,"question",1343
"9029","Mother",1314.8125,"trail off",5
"9030","Mother",1315.8125,"declarative",1089
"9031","Mother",1315.8125,"imperative_emphatic",3
"9032","Mother",1315.8125,"question",670
"9033","Mother",1316.8125,"declarative",520
"9034","Mother",1316.8125,"imperative_emphatic",43
"9035","Mother",1316.8125,"question",412
"9036","Mother",1316.8125,"trail off",77
"9037","Mother",1317.8125,"declarative",528
"9038","Mother",1317.8125,"imperative_emphatic",2
"9039","Mother",1317.8125,"interruption",2
"9040","Mother",1317.8125,"question",246
"9041","Mother",1317.8125,"trail off",1
"9042","Mother",1321.8125,"declarative",2483
"9043","Mother",1321.8125,"imperative_emphatic",56
"9044","Mother",1321.8125,"question",1293
"9045","Mother",1321.8125,"quotation next line",43
"9046","Mother",1321.8125,"self interruption",17
"9047","Mother",1321.8125,"trail off",114
"9048","Mother",1322.8125,"declarative",176
"9049","Mother",1322.8125,"question",168
"9050","Mother",1322.8125,"trail off",2
"9051","Mother",1323.8125,"declarative",24
"9052","Mother",1323.8125,"question",6
"9053","Mother",1324.8125,"declarative",787
"9054","Mother",1324.8125,"interruption",4
"9055","Mother",1324.8125,"question",260
"9056","Mother",1324.8125,"quotation next line",7
"9057","Mother",1324.8125,"trail off",3
"9058","Mother",1326.8125,"declarative",441
"9059","Mother",1326.8125,"imperative_emphatic",25
"9060","Mother",1326.8125,"question",391
"9061","Mother",1328.8125,"declarative",1480
"9062","Mother",1328.8125,"imperative_emphatic",393
"9063","Mother",1328.8125,"question",1047
"9064","Mother",1328.8125,"trail off",26
"9065","Mother",1330.8125,"declarative",2052
"9066","Mother",1330.8125,"imperative_emphatic",62
"9067","Mother",1330.8125,"interruption",19
"9068","Mother",1330.8125,"question",907
"9069","Mother",1330.8125,"self interruption",134
"9070","Mother",1330.8125,"trail off",228
"9071","Mother",1330.8125,"trail off question",1
"9072","Mother",1331.8125,"declarative",3078
"9073","Mother",1331.8125,"imperative_emphatic",175
"9074","Mother",1331.8125,"interruption",21
"9075","Mother",1331.8125,"question",1366
"9076","Mother",1331.8125,"trail off",158
"9077","Mother",1332.8125,"declarative",759
"9078","Mother",1332.8125,"imperative_emphatic",38
"9079","Mother",1332.8125,"question",56
"9080","Mother",1332.8125,"quotation next line",4
"9081","Mother",1332.8125,"self interruption",5
"9082","Mother",1332.8125,"trail off",71
"9083","Mother",1333.8125,"declarative",2891
"9084","Mother",1333.8125,"imperative_emphatic",30
"9085","Mother",1333.8125,"interruption",5
"9086","Mother",1333.8125,"question",1059
"9087","Mother",1333.8125,"quotation next line",29
"9088","Mother",1333.8125,"trail off",252
"9089","Mother",1334.8125,"declarative",78
"9090","Mother",1334.8125,"question",117
"9091","Mother",1334.8125,"quotation next line",2
"9092","Mother",1334.8125,"trail off",9
"9093","Mother",1335.8125,"declarative",1777
"9094","Mother",1335.8125,"question",1936
"9095","Mother",1336.8125,"declarative",799
"9096","Mother",1336.8125,"imperative_emphatic",166
"9097","Mother",1336.8125,"interruption",2
"9098","Mother",1336.8125,"question",500
"9099","Mother",1336.8125,"trail off",49
"9100","Mother",1338.8125,"declarative",1227
"9101","Mother",1338.8125,"imperative_emphatic",16
"9102","Mother",1338.8125,"question",473
"9103","Mother",1338.8125,"quotation next line",20
"9104","Mother",1338.8125,"trail off",44
"9105","Mother",1339.25,"declarative",1540
"9106","Mother",1339.25,"imperative_emphatic",5
"9107","Mother",1339.25,"interruption",40
"9108","Mother",1339.25,"question",207
"9109","Mother",1339.25,"trail off",105
"9110","Mother",1340.25,"declarative",7377
"9111","Mother",1340.25,"imperative_emphatic",47
"9112","Mother",1340.25,"interruption",86
"9113","Mother",1340.25,"question",3281
"9114","Mother",1340.25,"quotation next line",28
"9115","Mother",1340.25,"self interruption",27
"9116","Mother",1340.25,"trail off",161
"9117","Mother",1341.25,"declarative",1065
"9118","Mother",1341.25,"imperative_emphatic",12
"9119","Mother",1341.25,"interruption",37
"9120","Mother",1341.25,"question",736
"9121","Mother",1341.25,"self interruption",13
"9122","Mother",1341.25,"trail off",35
"9123","Mother",1342.25,"declarative",706
"9124","Mother",1342.25,"interruption",39
"9125","Mother",1342.25,"question",537
"9126","Mother",1342.25,"self interruption",17
"9127","Mother",1343.25,"declarative",4346
"9128","Mother",1343.25,"imperative_emphatic",29
"9129","Mother",1343.25,"interruption",214
"9130","Mother",1343.25,"question",1879
"9131","Mother",1343.25,"trail off",27
"9132","Mother",1344.25,"declarative",4264
"9133","Mother",1344.25,"imperative_emphatic",44
"9134","Mother",1344.25,"interruption",144
"9135","Mother",1344.25,"question",2400
"9136","Mother",1344.25,"self interruption",260
"9137","Mother",1344.25,"trail off",221
"9138","Mother",1345.25,"declarative",745
"9139","Mother",1345.25,"imperative_emphatic",8
"9140","Mother",1345.25,"interruption",4
"9141","Mother",1345.25,"question",452
"9142","Mother",1345.25,"trail off",45
"9143","Mother",1347.25,"declarative",419
"9144","Mother",1347.25,"imperative_emphatic",9
"9145","Mother",1347.25,"question",324
"9146","Mother",1347.25,"quotation next line",11
"9147","Mother",1349.25,"declarative",894
"9148","Mother",1349.25,"question",965
"9149","Mother",1350.25,"declarative",807
"9150","Mother",1350.25,"imperative_emphatic",15
"9151","Mother",1350.25,"question",115
"9152","Mother",1350.25,"quotation next line",35
"9153","Mother",1350.25,"trail off",19
"9154","Mother",1350.25,"trail off question",10
"9155","Mother",1351.25,"declarative",1271
"9156","Mother",1351.25,"imperative_emphatic",6
"9157","Mother",1351.25,"question",346
"9158","Mother",1351.25,"trail off",17
"9159","Mother",1353.25,"declarative",3616
"9160","Mother",1353.25,"imperative_emphatic",52
"9161","Mother",1353.25,"interruption",2
"9162","Mother",1353.25,"question",1403
"9163","Mother",1353.25,"quotation next line",205
"9164","Mother",1353.25,"self interruption",111
"9165","Mother",1353.25,"trail off",233
"9166","Mother",1355.25,"declarative",475
"9167","Mother",1355.25,"imperative_emphatic",116
"9168","Mother",1355.25,"interruption",25
"9169","Mother",1355.25,"question",206
"9170","Mother",1355.25,"trail off",21
"9171","Mother",1357.25,"declarative",1480
"9172","Mother",1357.25,"imperative_emphatic",95
"9173","Mother",1357.25,"interruption",38
"9174","Mother",1357.25,"question",541
"9175","Mother",1357.25,"trail off",62
"9176","Mother",1358.25,"declarative",1050
"9177","Mother",1358.25,"imperative_emphatic",54
"9178","Mother",1358.25,"interruption",17
"9179","Mother",1358.25,"question",976
"9180","Mother",1358.25,"quotation next line",7
"9181","Mother",1358.25,"trail off",8
"9182","Mother",1359.25,"declarative",877
"9183","Mother",1359.25,"imperative_emphatic",24
"9184","Mother",1359.25,"question",448
"9185","Mother",1359.25,"quotation next line",2
"9186","Mother",1359.25,"trail off",35
"9187","Mother",1360.25,"declarative",3286
"9188","Mother",1360.25,"imperative_emphatic",244
"9189","Mother",1360.25,"interruption",3
"9190","Mother",1360.25,"question",1267
"9191","Mother",1360.25,"trail off",100
"9192","Mother",1361.25,"declarative",1682
"9193","Mother",1361.25,"imperative_emphatic",165
"9194","Mother",1361.25,"interruption",17
"9195","Mother",1361.25,"question",595
"9196","Mother",1361.25,"trail off",115
"9197","Mother",1362.25,"declarative",6486
"9198","Mother",1362.25,"imperative_emphatic",104
"9199","Mother",1362.25,"interruption",38
"9200","Mother",1362.25,"question",2966
"9201","Mother",1362.25,"self interruption",15
"9202","Mother",1362.25,"trail off",362
"9203","Mother",1364.25,"declarative",1708
"9204","Mother",1364.25,"imperative_emphatic",169
"9205","Mother",1364.25,"question",1060
"9206","Mother",1364.25,"trail off",71
"9207","Mother",1365.25,"declarative",2298
"9208","Mother",1365.25,"imperative_emphatic",300
"9209","Mother",1365.25,"question",3497
"9210","Mother",1365.25,"trail off",48
"9211","Mother",1366.25,"declarative",2572
"9212","Mother",1366.25,"imperative_emphatic",13
"9213","Mother",1366.25,"interruption",4
"9214","Mother",1366.25,"question",474
"9215","Mother",1366.25,"quotation next line",120
"9216","Mother",1366.25,"self interruption",46
"9217","Mother",1366.25,"trail off",185
"9218","Mother",1366.25,"trail off question",12
"9219","Mother",1367.25,"declarative",1629
"9220","Mother",1367.25,"imperative_emphatic",57
"9221","Mother",1367.25,"interruption",15
"9222","Mother",1367.25,"question",1411
"9223","Mother",1367.25,"self interruption",9
"9224","Mother",1367.25,"trail off",30
"9225","Mother",1369.6875,"declarative",959
"9226","Mother",1369.6875,"imperative_emphatic",63
"9227","Mother",1369.6875,"interruption",5
"9228","Mother",1369.6875,"question",1571
"9229","Mother",1369.6875,"self interruption",7
"9230","Mother",1369.6875,"self interruption question",6
"9231","Mother",1369.6875,"trail off",5
"9232","Mother",1370.6875,"declarative",3575
"9233","Mother",1370.6875,"imperative_emphatic",27
"9234","Mother",1370.6875,"interruption",136
"9235","Mother",1370.6875,"question",2109
"9236","Mother",1370.6875,"self interruption",164
"9237","Mother",1370.6875,"trail off",189
"9238","Mother",1371.6875,"declarative",4430
"9239","Mother",1371.6875,"interruption",253
"9240","Mother",1371.6875,"question",2612
"9241","Mother",1371.6875,"quotation next line",11
"9242","Mother",1371.6875,"trail off",35
"9243","Mother",1372.6875,"declarative",5251
"9244","Mother",1372.6875,"imperative_emphatic",167
"9245","Mother",1372.6875,"interruption",187
"9246","Mother",1372.6875,"question",3991
"9247","Mother",1372.6875,"self interruption",3
"9248","Mother",1372.6875,"trail off",143
"9249","Mother",1373.6875,"declarative",7595
"9250","Mother",1373.6875,"imperative_emphatic",89
"9251","Mother",1373.6875,"interruption",24
"9252","Mother",1373.6875,"question",1368
"9253","Mother",1373.6875,"quotation next line",238
"9254","Mother",1373.6875,"quotation precedes",3
"9255","Mother",1373.6875,"self interruption",113
"9256","Mother",1373.6875,"trail off",634
"9257","Mother",1373.6875,"trail off question",7
"9258","Mother",1374.6875,"declarative",3391
"9259","Mother",1374.6875,"imperative_emphatic",68
"9260","Mother",1374.6875,"interruption",59
"9261","Mother",1374.6875,"question",1856
"9262","Mother",1374.6875,"self interruption",178
"9263","Mother",1374.6875,"trail off",84
"9264","Mother",1378.6875,"declarative",643
"9265","Mother",1378.6875,"imperative_emphatic",97
"9266","Mother",1378.6875,"interruption",30
"9267","Mother",1378.6875,"question",537
